ref_area,indicator,source,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
TON,EAR_GGAP_OCU_RT,BA:1712,OCU_ISCO08_3,2018,9.55,B,,T30:231_I11:264,R1:3513
TON,EAR_GGAP_OCU_RT,BA:1712,OCU_ISCO08_4,2018,-52.51,B,,T30:231_I11:264,R1:3513
TON,EAR_GGAP_OCU_RT,BA:1712,OCU_ISCO08_5,2018,-3.36,B,,T30:231_I11:264,R1:3513
TON,EAR_GGAP_OCU_RT,BA:1712,OCU_ISCO08_6,2018,60.82,B,,T30:231_I11:264,R1:3513
TON,EAR_GGAP_OCU_RT,BA:1712,OCU_ISCO08_7,2018,-78.72,B,,T30:231_I11:264,R1:3513
TON,EAR_GGAP_OCU_RT,BA:1712,OCU_ISCO08_8,2018,45.23,B,,T30:231_I11:264,R1:3513
TON,EAR_GGAP_OCU_RT,BA:1712,OCU_ISCO08_9,2018,66.52,B,,T30:231_I11:264,R1:3513
TON,EAR_GGAP_OCU_RT,BA:1712,OCU_ISCO08_0,2018,64.65,B,,T30:231_I11:264,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_TOTAL,2005,-6.6,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_1,2005,-14.67,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_2,2005,4.37,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_3,2005,-3.47,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_4,2005,14.66,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_5,2005,22.12,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_6,2005,-7.61,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_7,2005,29.47,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_8,2005,24.5,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_9,2005,13.08,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_TOTAL,2006,-7.87,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_1,2006,-20.95,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_2,2006,3.03,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_3,2006,-2.49,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_4,2006,15.08,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_5,2006,24.43,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_6,2006,16.81,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_7,2006,32.25,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_8,2006,24.35,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_9,2006,15.46,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_TOTAL,2007,-9.77,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_1,2007,-25.34,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_2,2007,7.97,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_3,2007,3.18,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_4,2007,12.55,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_5,2007,22.48,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_6,2007,19,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_7,2007,26.73,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_8,2007,25.59,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_9,2007,14.18,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_TOTAL,2008,-8.35,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_1,2008,-17.39,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_2,2008,11.99,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_3,2008,5.11,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_4,2008,11.29,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_5,2008,21.31,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_6,2008,-0.22,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_7,2008,27.93,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_8,2008,26.01,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_9,2008,11.95,,,T30:351,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_TOTAL,2009,-10.51,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_1,2009,-15.68,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_2,2009,7.99,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_3,2009,8.06,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_4,2009,9.29,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_5,2009,21.7,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_6,2009,30.59,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_7,2009,32.74,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_8,2009,25.19,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_9,2009,13.45,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_TOTAL,2011,-9.09,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_1,2011,-15.76,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_2,2011,7.47,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_3,2011,5.5,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_4,2011,11.57,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_5,2011,24.93,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_6,2011,32.98,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_7,2011,28.24,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_8,2011,25.72,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO88_9,2011,9.46,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_TOTAL,2012,-7.35,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_1,2012,-11.85,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_2,2012,9.83,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_3,2012,5.9,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_4,2012,13.41,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_5,2012,26.12,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_6,2012,14.75,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_7,2012,24.95,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_8,2012,26.27,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_9,2012,13.47,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_TOTAL,2013,-4.47,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_1,2013,-5.72,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_2,2013,9.32,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_3,2013,9.54,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_4,2013,10.49,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_5,2013,24.21,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_6,2013,1.23,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_7,2013,25.72,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_8,2013,24.26,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_9,2013,13.96,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_TOTAL,2014,-1.38,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_1,2014,-5.07,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_2,2014,11.48,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_3,2014,14.66,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_4,2014,12.32,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_5,2014,26.32,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_6,2014,12.79,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_7,2014,23.16,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_8,2014,23.73,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_9,2014,12.8,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_TOTAL,2015,-0.05,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_1,2015,-11.2,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_2,2015,12.69,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_3,2015,10.54,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_4,2015,12.78,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_5,2015,27.71,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_6,2015,8.95,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_7,2015,25.09,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_8,2015,21.79,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_9,2015,12.76,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_TOTAL,2016,-2.65,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_1,2016,-8.97,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_2,2016,9.59,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_3,2016,11.74,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_4,2016,11.88,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_5,2016,24.79,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_6,2016,6.54,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_7,2016,19.05,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_8,2016,19.44,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_9,2016,9.41,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_TOTAL,2017,-3.13,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_1,2017,-8.08,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_2,2017,8.59,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_3,2017,8.94,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_4,2017,8.29,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_5,2017,25.05,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_6,2017,7.55,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_7,2017,19.71,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_8,2017,18.53,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_9,2017,6.77,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_TOTAL,2018,1.19,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_1,2018,-0.58,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_2,2018,11.66,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_3,2018,11.37,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_4,2018,12.19,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_5,2018,25.94,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_6,2018,16.86,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_7,2018,19.53,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_8,2018,18.52,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_9,2018,8.39,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_TOTAL,2019,-0.06,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_1,2019,-9.33,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_2,2019,11.99,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_3,2019,7.68,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_4,2019,8.44,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_5,2019,25.66,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_6,2019,9.96,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_7,2019,15.34,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_8,2019,16.34,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_9,2019,7.4,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_TOTAL,2020,-9.9,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_1,2020,-12.01,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_2,2020,3.09,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_3,2020,5.49,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_4,2020,2.87,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_5,2020,28.81,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_6,2020,7.66,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_7,2020,11.58,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_8,2020,16.75,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_9,2020,4.51,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_TOTAL,2021,0.88,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_1,2021,8.7,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_2,2021,14.89,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_3,2021,16.02,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_4,2021,4.53,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_5,2021,23.74,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_6,2021,-29.22,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_7,2021,22.9,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_8,2021,23.83,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,BA:622,OCU_ISCO08_9,2021,0.49,,,T30:208,R1:3513
TUR,EAR_GGAP_OCU_RT,DA:506,OCU_ISCO08_1,2010,-7.86,,,T30:208_T7:124_T11:142_T12:146,
TUR,EAR_GGAP_OCU_RT,DA:506,OCU_ISCO08_2,2010,19.22,,,T30:208_T7:124_T11:142_T12:146,
TUR,EAR_GGAP_OCU_RT,DA:506,OCU_ISCO08_3,2010,5.66,,,T30:208_T7:124_T11:142_T12:146,
TUR,EAR_GGAP_OCU_RT,DA:506,OCU_ISCO08_4,2010,5.23,,,T30:208_T7:124_T11:142_T12:146,
TUR,EAR_GGAP_OCU_RT,DA:506,OCU_ISCO08_5,2010,7.83,,,T30:208_T7:124_T11:142_T12:146,
TUR,EAR_GGAP_OCU_RT,DA:506,OCU_ISCO08_7,2010,17.52,,,T30:208_T7:124_T11:142_T12:146,
TUR,EAR_GGAP_OCU_RT,DA:506,OCU_ISCO08_8,2010,22.71,,,T30:208_T7:124_T11:142_T12:146,
TUR,EAR_GGAP_OCU_RT,DA:506,OCU_ISCO08_9,2010,14.17,,,T30:208_T7:124_T11:142_T12:146,
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_TOTAL,2001,15.23,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_1,2001,-31.73,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_2,2001,30.03,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_3,2001,3.71,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_4,2001,33.15,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_5,2001,46.99,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_6,2001,11.16,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_7,2001,20.48,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_8,2001,-189.51,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_9,2001,13.56,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_X,2001,24.66,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_TOTAL,2006,15.83,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_1,2006,-11.62,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_2,2006,53.28,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_3,2006,5.58,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_4,2006,0.88,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_5,2006,53.87,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_6,2006,9.38,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_7,2006,24.8,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_8,2006,-53.93,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_9,2006,32.76,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO88_0,2006,-12.62,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO08_TOTAL,2020,-5.77,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO08_1,2020,-12.55,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO08_2,2020,-2.04,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO08_3,2020,11.32,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO08_4,2020,21.3,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO08_5,2020,-6.49,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO08_6,2020,-12.73,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO08_7,2020,-30.34,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO08_8,2020,-44.88,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO08_9,2020,-15.64,B,,T30:50_I11:264,R1:3513
TZA,EAR_GGAP_OCU_RT,BA:1743,OCU_ISCO08_0,2020,7.29,B,,T30:50_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_TOTAL,2012,26.72,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_1,2012,81.9,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_2,2012,-3.99,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_3,2012,17.14,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_4,2012,65.74,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_5,2012,35.6,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_6,2012,23.64,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_7,2012,54.48,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_8,2012,48.35,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_9,2012,14.77,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_TOTAL,2017,30.79,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_1,2017,42.22,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_2,2017,50.3,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_3,2017,-17.19,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_4,2017,-9.7,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_5,2017,-1.41,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_6,2017,-83.68,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_7,2017,47.56,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_8,2017,39.26,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_9,2017,38.92,B,,T30:56_I11:264,R1:3513
UGA,EAR_GGAP_OCU_RT,BA:13047,OCU_ISCO08_0,2017,40.76,B,,T30:56_I11:264,R1:3513
UKR,EAR_GGAP_OCU_RT,DA:7342,OCU_ISCO08_TOTAL,2012,19.98,,,T30:209_T7:124_T11:142_T12:145,S4:34
UKR,EAR_GGAP_OCU_RT,DA:7342,OCU_ISCO08_1,2012,18.92,,,T30:209_T7:124_T11:142_T12:145,S4:34
